repo,deploymentFrequency,leadTimeForChanges,meanTimeToRecover,changeFailureRate
marshmallow-code/marshmallow,18.547171087245896,27.43810353105052,104.37265968605324,52.09580838323353
mas-cli/mas,5.185698461757428,68.57116822886154,329.6483986928104,61.29032258064516
Masterminds/glide,7.6263981814322115,46.44126356066889,22.227298954046642,52.63157894736842
mattlewis92/angular-calendar,24.871177473546673,21.30003796709656,112.37536022079773,39.189189189189186
mdx-js/mdx,46.4617446187802,19.8831220079306,139.8399288479053,28.251121076233183
meetalva/alva,41.635216083935994,56.09184779000699,80.52325603505291,10.76923076923077
MessageKit/MessageKit,10.547613665955978,43.50638884147845,88.17941737604541,60
metafizzy/flickity,4.796846617062697,42.38308817340067,49.655495515046304,27.272727272727273
metalbear-co/mirrord,143.46649176879188,1.5674992985409653,6.252903215715716,46.478873239436616
metallb/metallb,9.28864694224225,77.96053053542674,175.0126050177015,28.88888888888889
metricsgraphics/metrics-graphics,3.3757525211334998,212.28921827809572,66.85698702050264,44
mgechev/angular-seed,32.74292348328649,20.261554551389388,25.396500771604934,52.459016393442624
microsoft/bond,4.320668180044627,135.757329771353,139.20387713109935,40.74074074074074
microsoft/DeepSpeed,20.28991288422152,15.308991272404256,28.21621203139115,77.55102040816327
microsoft/LightGBM,5.111025662436369,63.74039031882216,127.68922305318141,85.18518518518519
microsoft/onefuzz,41.22921159573953,6.947826388888888,27.80508883349161,71.5909090909091
microsoft/playwright-python,27.5702141806353,13.741225282485873,53.75373498498499,49.20634920634921
microsoft/windows-rs,23.28003093816897,11.25147037776165,28.085141924711596,77.5
midwayjs/midway,97.93145842781166,24.00414682440466,77.39677799823633,11.764705882352942
miguelgrinberg/Flask-SocketIO,7.751720564926995,46.8504280850357,184.544704378858,26.470588235294116
mikf/gallery-dl,18.159656889245337,13.714352496134309,15.62253851010101,67.96875
mjmlio/mjml,16.509744688276683,25.92807854670797,82.92847415123457,21.296296296296298
MobSF/Mobile-Security-Framework-MobSF,5.68282740159291,75.74633529517526,108.70603713768115,61.904761904761905
mobxjs/mobx-state-tree,19.56990626328843,15.175056042305386,54.508192716970704,66.66666666666667
mockery/mockery,2.851672545244317,157.15525410437803,559.5797903806584,20
mockito/mockito,35.88471424512443,86.41889753054225,140.45202122854565,7.7405857740585775
mockoon/mockoon,6.875701854530035,35.37663369948244,57.82231425477897,86.20689655172414
moment/luxon,22.586335116083728,11.60264495931176,82.95328110161444,37.5
moment/moment,6.376903953186608,44.41482696029474,255.26147056878304,55.55555555555556
MontFerret/ferret,10.009169442516052,45.10877375542981,71.35588310185186,68.42105263157895
moonD4rk/HackBrowserData,15.027551225360613,102.14893654684096,29.225861247276693,53.125
Moya/Moya,12.44519960659518,34.06939356428777,99.40344655797101,40.65934065934066
mpdf/mpdf,5.515324569928427,115.34111542532115,264.35281510824205,33.92857142857143
mvdan/sh,8.848152372456308,38.81169968952087,49.24288262527233,60
mwaskom/seaborn,3.424173263282941,95.72573380437592,257.8993801580113,70
mysqljs/mysql,5.091813895192421,40.71473039721878,136.1165926464255,56.25
nanomsg/nng,7.839065460604662,64.25639784165699,75.30170390499195,66.66666666666667
natario1/CameraView,9.968032669624407,44.22337049062049,26.270078555949567,80.95238095238095
necolas/react-native-web,36.67940740023314,14.713715109495602,106.36761220421812,43.86617100371747
nelmio/alice,6.332968830064871,144.89333638478848,163.93828660836763,20.634920634920636
NervJS/taro-ui,14.661573133154945,25.909795787069168,43.29400620791245,25.806451612903224
nervosnetwork/ckb,38.90640367301323,22.66361044805245,33.93015946502057,31.41025641025641
Netflix/falcor,8.678381536923634,110.05204602515956,161.96134755291007,25
Netflix/Hystrix,17.86694149446511,29.08120324527353,58.44107754629629,44.85981308411215
nette/nette,6.966565268288693,547.0405481585124,301.1344304251434,14.084507042253522
networknt/light-4j,24.332372155238627,16.441227987547432,25.810609788359795,28.859060402684563
netz98/n98-magerun,15.053175760133826,30.65155922850514,154.59829646776407,37.93103448275862
nextui-org/nextui,39.24979218591378,13.664848992689683,30.844341666666665,88.88888888888889
nghttp2/nghttp2,12.293550255327023,28.126975371073684,18.156776895943562,34.234234234234236
nginx/unit,6.781383615358471,28.585570157939387,88.92644386574074,50
ngrx/platform,18.495491232902182,16.4885893430308,52.76027227166487,46.464646464646464
ng-select/ng-select,45.29328820560305,3.299501712360508,22.7829729652492,39.49579831932773
ngxs/store,6.359849244401768,52.9807539241313,236.9570651103231,62.06896551724138
ngx-translate/core,15.291913247426042,13.448093915343913,62.08509085648148,25.806451612903224
niklasvh/html2canvas,5.130911771725915,473.42610632824403,249.33912081552705,23.25581395348837
nltk/nltk,2.777023223688864,227.33034991086046,359.87066998602376,78.57142857142857
nock/nock,31.586585284601583,187.66952580724072,185.64660135582008,21.77777777777778
node-inspector/node-inspector,5.677372320718179,48.66761711543919,129.85418069584736,50
node-red/node-red,17.001192940107284,34.580671296296295,63.89977711640211,48.32214765100671
node-webrtc/node-webrtc,8.010255609264814,28.01972510863136,56.18102083333333,37.03703703703704
Nukesor/pueue,18.405063528089805,46.259318517471094,35.28480555555556,48.148148148148145
nunomaduro/larastan,27.35487101990364,12.615463173400672,66.07136823710967,31.35593220338983
nunomaduro/phpinsights,11.072159081269051,56.54867213376995,127.08503240740743,40.54054054054054
NVIDIA/thrust,5.541011028628619,1645.9247747672346,576.1295380523067,49.01960784313726
oblac/jodd,7.076459412453139,43.77113352154377,59.540007397861785,54.54545454545455
occlum/occlum,15.748047551836148,22.359932317614803,22.87302205165692,39.583333333333336
olivere/elastic,48.231858593323935,12.84775233724036,44.80706696998723,10.802469135802468
oliverschwendener/ueli,18.242398765915453,35.996023804852534,62.077106481481486,21.11111111111111
opencontainers/runc,4.921078366206797,75.85130625769685,148.70126543209878,77.14285714285714
opencost/opencost,20.821463919341447,103.96932921296296,50.76042695473251,21.428571428571427
OpenFeign/feign,14.798413583019967,50.07065975458216,184.93250511412577,35.64356435643565
openkruise/kruise,7.629091160614102,33.64272558001151,54.6936412037037,76
open-mmlab/mmdetection,12.172614221686388,212.33985979462875,153.42031685906687,75
openmv/openmv,5.6097391887525,365.05288819011577,119.76766927083334,45.45454545454545
Open-Web-Analytics/Open-Web-Analytics,1.8939209880266776,71.78039144988786,215.40111749680716,39.285714285714285
openzipkin/zipkin,30.556756904515314,15.934824779541449,56.00708475471085,28.8659793814433
OptimalBits/bull,18.167403498054735,20.459161058610157,144.17090524034674,35.333333333333336
ory/keto,11.875204166262648,46.404845073579416,86.77331250000002,21.73913043478261
OSGeo/gdal,3.847334988074112,146.5036207823027,104.21130535816826,30
ossf/scorecard,15.405722293450022,22.793549377316438,41.691784076745016,84.61538461538461
p0deje/Maccy,9.451071111356441,17.70258467348928,83.60351912768031,67.44186046511628
pallets/werkzeug,4.196732819294078,138.78404930309767,507.8732878352491,40.35087719298246
panjf2000/gnet,22.282230755575455,16.197238756613757,15.744513406635802,57.57575757575758
parallax/jsPDF,3.99004804594697,219.24506104487105,415.7630954861111,38.70967741935484
paratestphp/paratest,8.112002167133339,55.33720823454396,418.84812678062684,50.617283950617285
paritytech/polkadot,57.03538581835468,22.695775222519497,67.07523900462964,28.68217054263566
parse-community/parse-server,38.508430590749136,22.845250911116263,497.07046655739595,31.93916349809886
payloadcms/payload,154.88561667934187,6.540553125232567,9.890511889730641,34.61538461538461
pdfcpu/pdfcpu,11.660623005992107,28.690997812158148,75.25942830165692,75.51020408163265
petkaantonov/bluebird,42.848114340127616,76.60426769947371,109.59956069958848,22.09737827715356
petyosi/react-virtuoso,56.68085446424052,2.611898832721993,10.993040699281371,28
photonstorm/phaser,14.844497075050866,32.12824509701999,86.83680125661375,32.394366197183096
photoview/photoview,13.417544488031957,16.59389704599386,50.32143484477124,80.76923076923077
php-amqplib/php-amqplib,6.760814162909369,46.32705166385551,62.295094521604945,45.45454545454545
PHP-DI/PHP-DI,9.728263526862621,63.86284035194554,78.59986791938998,35.869565217391305
php-enqueue/enqueue-dev,27.21506859249346,26.213363092859044,32.9437796217828,41.78082191780822
phpmetrics/PhpMetrics,6.256730707421654,51.86972873263889,111.90461105019493,39.21568627450981
phpro/grumphp,10.79010979319925,32.58391256795787,118.22866306584363,60.24096385542169
phpspec/phpspec,9.68346183377557,49.41528936077902,133.9112506430041,29.032258064516128
php-telegram-bot/core,9.198440735390184,80.81583466435185,74.49215596064815,68.18181818181819
php-webdriver/php-webdriver,3.906159818121052,80.56652076539328,145.8040933641975,48.38709677419355
picotorrent/picotorrent,5.47762777146627,65.21395601851852,102.23262232905984,63.333333333333336
piskelapp/piskel,6.866206229459369,38.61191765124854,87.58792641325535,43.333333333333336
PlasmoHQ/plasmo,101.37475572902558,1.7066688116688116,8.483405970625798,56.81818181818182
plotly/dash,15.119560154629117,309.6753143540992,234.8376133294753,57.69230769230769
plouc/nivo,23.693564583755833,47.73651164817011,101.07203767123286,42.5
pmndrs/react-three-fiber,84.62642905437627,17.437047447802865,88.31577942251461,14.102564102564102
pointfreeco/swift-composable-architecture,25.736731077698533,10.410346813891143,45.891076940035276,71.21212121212122
polybar/polybar,17.65300003733419,91.45275316822847,373.112678125,47.61904761904762
ponylang/ponyc,14.700957612359835,56.72827001261348,233.6998532642812,33.333333333333336
postmanlabs/newman,16.963095550264754,17.990076595399717,84.7380492992993,25.56390977443609
preactjs/preact,28.443596942596642,37.195604370366816,150.07960284664833,37.254901960784316
pre-commit/pre-commit,21.150540758087818,12.640247766001663,54.4235367602657,53.21637426900585
predis/predis,2.98664816729662,835.3640303767597,285.66442956349204,23.68421052631579
prest/prest,5.781965677207051,449.3585475413284,411.0664817782526,39.39393939393939
prettier/plugin-php,10.94501082322606,29.0588685034492,96.39904672873423,40
prettier/prettier-vscode,14.552380888841817,269.1921185140356,196.7082892071759,21.686746987951807
prometheus/alertmanager,9.563588983572597,53.326036993588026,103.80508365821963,53.84615384615385
psf/requests,9.140427752401033,48.245706869658854,88.71687990426868,59.61538461538461
pugjs/pug,11.22219446221477,40.02554508012427,110.88478298611112,37.68115942028985
pure-css/pure,3.2796741112026497,98.94620627572016,245.73835537918868,25.806451612903224
PyCQA/bandit,4.746316405304375,95.63652820018923,346.67687860082304,66.66666666666667
PyCQA/isort,16.495475263424257,58.88814650853653,103.8665979030501,62.96296296296296
PyCQA/pycodestyle,3.4485910721358097,90.34053796421875,417.11636342592584,44.44444444444444
pyeve/eve,3.706729127302257,151.62935436886434,180.16174953703702,38.888888888888886
PyO3/maturin,56.04891824251143,7.306055106621773,22.989455206302793,49.36708860759494
PyO3/pyo3,12.82274129778125,39.69688707422195,94.52323183760684,67.16417910447761
pyodide/pyodide,14.162092279052226,30.41819227499383,98.22693424098442,50.87719298245614
python-attrs/attrs,2.786501371074936,129.9695094890297,248.382611260454,72.22222222222223
python-telegram-bot/python-telegram-bot,8.481148935351206,61.3177399910253,203.98527535529718,77.35849056603773
qarmin/czkawka,13.69611357142578,17.498122707823963,27.02247916666667,76.92307692307692
qdrant/qdrant,21.777845679408284,16.668926787005145,35.86580699233716,47.05882352941177
quantopian/zipline,3.1448709452505574,129.06677596306056,193.89268944931777,60
Quick/Nimble,8.394594707900197,68.14474878167641,233.9634177812071,44.776119402985074
Quick/Quick,4.8454877514197765,66.55970150036723,193.07308891612203,46.15384615384615
quickwit-oss/tantivy,5.599688049325434,97.82390990735563,85.28694671792329,74.19354838709677
quilljs/quill,21.10474554178124,82.4897423302103,60.292380370370374,17.985611510791365
racer-rust/racer,9.789269867236523,55.26769712123187,142.43042222222223,32.78688524590164
railwayapp/nixpacks,182.18142376051304,1.0262264915133066,7.710886015325671,32.432432432432435
randombit/botan,5.096014909161664,63.12366588276705,94.42424520502645,54.76190476190476
ranger/ranger,1.8633514774642734,165.6139429299356,363.8538600589225,55
RaRe-Technologies/gensim,5.582777989690367,48.0632345498812,164.6060322891322,85.48387096774194
react-boilerplate/react-boilerplate,5.900804245762809,57.15209593086259,92.45011761761761,55.172413793103445
react-dates/react-dates,46.06387974546259,11.590857030836103,48.80806093884582,37.34177215189873
react-dnd/react-dnd,20.091378395551892,316.40044885328217,227.09335519547324,18.666666666666668
react-dropzone/react-dropzone,21.992212921849145,6.500123732821841,75.44995163690477,19.886363636363637
ReactiveCocoa/ReactiveCocoa,13.245999482250214,99.79993198852351,131.97158314814814,34.42622950819672
ReactiveX/rxjs,22.734279443653833,20.813649551701022,152.2838056445869,54.088050314465406
reactjs/react-docgen,10.139616376901415,54.59490675816053,162.94306834795321,33.78378378378378
reactjs/react-modal,13.509606727694731,24.94561334190361,143.64581896551724,25.68807339449541
react-native-device-info/react-native-device-info,39.90039224378178,9.517925234067867,140.26759645061728,6.5
react-page/react-page,78.87345980940951,5.146929434986429,51.06812231316138,24.152542372881356
reactstrap/reactstrap,22.354615317886644,33.31976151968313,69.86554453262787,36.241610738255034
react-toolbox/react-toolbox,22.179016239604326,26.248080964789736,107.7672930781391,40.35087719298246
rebing/graphql-laravel,14.159582890369308,19.536049415351908,158.2297894408832,25
recharts/recharts,25.194644180765117,13.775235078368539,54.54317600439422,45.833333333333336
RediSearch/RediSearch,25.28925778097359,48.658892182555945,125.10354123799726,32
redis/redis,13.749128039188312,231.9177073402739,943.4655101495727,15.116279069767442
Redocly/redoc,32.29725609033594,25.787390894048542,136.30222261126673,47.906976744186046
remotion-dev/remotion,76.47381564256528,24.78255596964993,17.128103038936374,51.38121546961326
remy/nodemon,13.92648435998904,92.93701496277204,60.29881147540984,50.39370078740158
requery/requery,13.124660683031674,34.953140608191184,22.597107732732734,90.47619047619048
resilience4j/resilience4j,5.090223609341257,56.58423891556316,88.24763941498317,40
Respect/Validation,12.737743593662783,256.05253669351094,389.54899636243385,18.42105263157895
responsively-org/responsively-app,14.478218831854196,19.677225033068783,39.77167695473251,48.648648648648646
restify/node-restify,9.428655174013034,66.42497110669927,486.0574642255892,19.444444444444443
RevenueCat/purchases-ios,29.15647050588606,10.789266554186227,30.560568639291464,41.891891891891895
richardtop/CalendarKit,19.686293835271762,12.380378298788086,67.38956514550263,17.857142857142858
RipMeApp/ripme,38.25177251774917,12.646443100388302,38.264065924981104,59.40959409594096
rjsf-team/react-jsonschema-form,21.46294896166567,17.755530459208252,248.77622011090762,62.32876712328767
roadrunner-server/roadrunner,39.08788857534365,16.0893303931423,24.259995854063018,32.758620689655174
roboll/helmfile,73.27463263522482,5.6651069650930275,26.05644135802469,43.75
roots/sage,5.556957770905051,65.83900113116896,99.99453567538126,34.375
rust-lang/regex,12.291089833660248,43.600951255173264,86.3531782844165,33.333333333333336
rust-lang/rust-bindgen,14.413214542171652,53.49509943685704,140.67542835533553,54.76190476190476
rwaldron/johnny-five,10.21568770808121,38.72914378716241,142.10745515046295,19.047619047619047
sabre-io/Baikal,3.4375563869632377,173.8714304555327,260.11636316872426,36.36363636363637
sampotts/plyr,29.541970163695968,46.1578992228836,49.68973568594104,44.54148471615721
sanic-org/sanic,11.25077874642625,62.426546868944804,188.52849275686978,58.8235294117647
sanity-io/sanity,106.97496990221916,19.36470599942266,241.40311274509804,11.821086261980831
schmittjoh/serializer,7.5015378689351415,74.18165554691596,285.6932928240741,25.35211267605634
scrapy/scrapy,7.496461035028559,120.8040645304559,266.37873877879406,51.64835164835165
securego/gosec,6.492122531904913,32.89601903500864,133.58334123757905,59.25925925925926
seed-rs/seed,7.539945126433094,69.1966086195029,96.75957353988605,76.92307692307692
segmentio/evergreen,50.09594103697997,8.2890456070313,58.124865623038296,38.75
segmentio/kafka-go,13.602207119812164,40.54734721767445,91.95315610532408,52.72727272727273
Seldaek/monolog,6.06111352582455,146.3991841558611,191.1562691636308,55.223880597014926
semi-technologies/weaviate,27.48582839543082,55.770455025472366,42.07580215243228,68.8
sequelize/sequelize-typescript,14.766070945332956,27.201075513085843,50.93191794590643,13.414634146341463
serde-rs/serde,32.551732177695136,54.73347506640292,125.34302620101984,38.967136150234744
serenity-rs/serenity,13.984501003107667,44.56482741670242,105.61859400912107,44.30379746835443
SergioBenitez/Rocket,9.521184867618746,247.86373390873302,231.96256944444443,35.714285714285715
serialport/node-serialport,13.22989281811554,71.26839399241761,115.07217726139602,24.56140350877193
shadow/shadow,3.110884120750248,367.746006154058,149.0845528628118,79.41176470588235
shanalikhan/code-settings-sync,7.904487846981759,53.25157704604525,74.29548755787037,55.55555555555556
sharkdp/fd,5.785269608565358,49.244846120410806,147.38384439300413,78.125
SheetJS/sheetjs,13.270123751479812,292.37613390793825,212.68920824759945,50
shipshapecode/shepherd,20.36725835772934,40.3643822258616,132.04163786606375,24.444444444444443
Shopify/react-native-skia,72.75165999216831,9.99585537637674,9.368070480019492,56.45161290322581
Shopify/sarama,7.68967016887595,36.68621221972585,99.56800715488215,46.55172413793103
shopware/platform,20.973914890496207,37.10142122303886,66.46363148148147,41.42857142857143
showdownjs/showdown,7.949708935998256,53.73657853117092,106.13024636243387,39.6551724137931
siderolabs/talos,46.786060789488765,10.632136302180248,58.01613304093567,29.302325581395348
SigNoz/signoz,45.06708961176428,12.270053675495534,31.995272633744857,42.25352112676056
sigp/lighthouse,25.05309706294268,21.108687627820476,66.56177292503347,68.05555555555556
sigstore/cosign,21.241469304498267,14.243441004881346,38.70468885281385,69.6969696969697
simdjson/simdjson,12.701134915341834,43.90687674897119,43.801238253178546,42.5531914893617
sindresorhus/caprine,16.324346856144626,10.337503186694404,96.294049250731,48.717948717948715
sindresorhus/got,18.60031508353376,27.694876698532948,67.4939946959755,35
sinonjs/sinon,14.457775432135076,41.66851126014241,168.51293829191033,12.92134831460674
slimphp/Slim,5.863380867183066,155.89425597443196,271.3713999118166,37.142857142857146
smallstep/certificates,42.22219553258847,29.234726364485926,59.50146596170034,34.11764705882353
smallstep/cli,53.4470642064721,20.88951207116572,68.4236977820844,22.36842105263158
smalot/pdfparser,6.347406178765601,44.675154523480664,401.0482613570602,38.18181818181818
snabbdom/snabbdom,6.778339102772816,52.41674283154122,231.22130476513098,34.04255319148936
Snaipe/Criterion,3.382671437129165,168.4730260896443,523.8406361289175,45.833333333333336
snapappointments/bootstrap-select,8.573909537256792,58.18820513310894,158.68511904761905,51.351351351351354
sofastack/sofa-boot,11.512860062820074,40.662135248316496,57.63210787037037,24.528301886792452
software-mansion/react-native-svg,25.164444297641428,27.279156505021973,143.06804253472222,14.545454545454545
soywod/himalaya,15.713631463680924,21.23704944667261,53.360555073302464,72
spacecloud-io/space-cloud,15.984662938456445,129.60637368109386,48.22746610449736,58.8235294117647
spec-first/connexion,17.213711692541448,20.587100789031975,211.21906370563272,47.58064516129032
spencermountain/compromise,26.696746667875576,49.64851494323808,40.55646207788671,32.327586206896555
sphinx-doc/sphinx,8.162514725427052,84.35950845948175,175.04666258169937,27.73109243697479
spotbugs/spotbugs,6.094499100361448,71.35128373282556,158.08732227366255,45.45454545454545
spring-cloud/spring-cloud-gateway,14.71112068806085,38.42460985848521,105.51689069948661,51.89873417721519
spring-cloud/spring-cloud-kubernetes,13.275649676175467,46.295522650140185,87.02133638211382,47.36842105263158
spring-cloud/spring-cloud-netflix,15.027809845274833,31.982831785058774,56.00025991030092,46.721311475409834
sqlectron/sqlectron-gui,8.300349979199812,26.317921436347877,137.0539530974427,60.37735849056604
stanfordnlp/CoreNLP,2.553126702382282,81.92507805425461,218.6490343915344,23.80952380952381
starcoinorg/starcoin,38.239182450155134,8.616030020943562,21.820521325847125,52.747252747252745
steemit/steem,19.395327181290863,46.609129189958765,96.76977449223419,32.5
stellar/stellar-core,17.966545577873635,30.078595835457012,86.82070849161128,65.07936507936508
stitchesjs/stitches,31.98775745361909,13.242691865398356,28.67199074074074,47.05882352941177
stoplightio/prism,28.104093108408527,40.649168042193295,46.78255866311517,16.847826086956523
strongswan/strongswan,12.456915792341018,58.38055215230784,28.8296670751634,15.270935960591133
styled-components/polished,16.339362292928463,17.1692779063786,61.49478656045752,39.02439024390244
styled-components/styled-components,29.49360039144503,41.960944521224214,47.48238607206605,45.65217391304348
styleguidist/react-styleguidist,39.73831436485061,21.635859698942298,40.63184718331777,25.357142857142858
surrealdb/surrealdb,13.977222327084828,75.41376719403131,14.420128141534391,15.384615384615385
svg/svgo,8.377957446935923,35.657440001162534,97.91161203205894,61.1764705882353
sweetalert2/sweetalert2,89.95291016640402,1.8745837729908725,23.655155423280423,15.211267605633802
SwifterSwift/SwifterSwift,7.577432165264057,83.4449841839058,174.44535539215687,60
SwiftGen/SwiftGen,7.913211620697806,100.33988255894424,111.57728736772486,62.5
swimlane/ngx-datatable,23.542645471205297,11.558979719338716,13.160655193236714,20
swoole/swoole-src,20.43232887797669,16.6659938987104,28.132534605312383,59.58549222797927
sycamore-rs/sycamore,18.699513359632984,14.646853421668794,27.177464531063322,68.96551724137932
symfony/maker-bundle,17.543255680288524,27.527650391664768,126.6897304205247,62.06896551724138
system-ui/theme-ui,86.95291004331126,17.681866154267095,69.75731960408685,19.426751592356688
TanStack/query,175.27086281091485,2.109480962464707,47.415924961419755,27.127659574468087
Tautulli/Tautulli,30.480114916050596,53.82498140736788,58.96786441798941,28.571428571428573
temporalio/temporal,28.798741944844803,36.35503568926503,104.09551472479423,39.49044585987261
tenable/terrascan,11.45931002266023,41.136376315446974,43.23796957671957,36.36363636363637
tensorpack/tensorpack,10.677294250172725,24.96644277218432,35.27196593915344,61.76470588235294
terraform-docs/terraform-docs,6.069368349280206,32.19123767982859,39.64490329218106,59.375
terraform-linters/tflint,17.946411438722045,17.11138540960539,23.144845403439152,57.54716981132076
terser/terser,30.109323676476368,92.06545702561327,49.5208337370801,29.93421052631579
texstudio-org/texstudio,9.238547827348325,45.1504315520341,49.34216435185184,14.049586776859504
Textualize/rich,51.1269723670431,10.059681352715028,18.172083719135802,65.44117647058823
thecodingmachine/workadventure,53.7624647266934,29.347331839585312,34.132536057692306,32
thephpleague/commonmark,14.518083813207218,93.78459644668207,45.056799568965516,31.932773109243698
timber/timber,14.851294598890783,127.63619853575359,191.8124723639456,37.410071942446045
tldraw/tldraw,326.9117786785086,1.5954549467214572,4.900109549956934,31.901840490797547
tradingview/lightweight-charts,9.559144032616292,38.6404119457566,62.98742788461538,73.07692307692308
trapexit/mergerfs,10.244407435386375,38.51791358322608,12.406004718660968,34.5679012345679
tree-sitter/tree-sitter,15.714505067818433,28.61316088028023,110.50601144547325,66.66666666666667
trpc/trpc,179.70633790085316,3.6598277123673975,7.920056508714597,21.987951807228917
trufflesecurity/trufflehog,101.92484430013413,35.729001645119965,12.508420479302835,16.923076923076923
tstack/lnav,3.397968842449521,71.95406908408115,89.2519980374396,77.41935483870968
tuist/tuist,27.03751782871476,13.352558636090416,62.66941689068099,80.17241379310344
tuist/XcodeProj,16.857189466722918,14.59667232430038,34.14009683641975,44.18604651162791
Turfjs/turf,11.513768568529821,175.72275522233915,430.81966851851854,50
tusen-ai/naive-ui,73.97891241321832,8.613160289894735,14.138755244502315,65.41353383458646
tweepy/tweepy,2.166786731126675,248.54908985063935,630.3897126610306,59.25925925925926
twpayne/chezmoi,37.85055193078085,7.30806057862213,29.592900150150154,74.83443708609272
TypeStrong/ts-node,19.707072232380263,16.426437083276248,68.27219375,50.72463768115942
uber/cadence,13.56585368763051,94.4363219520397,104.60966862535612,44.5945945945946
uber/react-vis,27.529029409910155,31.206206218564244,94.07153336526181,15.116279069767442
umami-software/umami,28.605927946945776,8.227700981084132,38.20605010609568,76.19047619047619
UnionOfRAD/lithium,1.5378502665377933,315.961065576714,492.83600520833335,20
unit8co/darts,14.15157166343651,17.582432506242196,32.468441967186486,62.5
userfrosting/UserFrosting,12.461552249346536,97.98277493218283,127.53855183782265,54.44444444444444
uxsolutions/bootstrap-datepicker,5.933831638115114,93.28258071643604,436.9173478223593,27.027027027027028
valhalla/valhalla,12.298420203544671,58.12378242400721,203.08909844977555,60
vercel/swr,28.574957383417246,10.66747470788444,64.68574703541262,56.81818181818182
vercel/turbo,179.00171896258846,37.13034966717144,24.465218689083823,25.98870056497175
vifm/vifm,1.8640328992507043,163.24293373288407,204.03817314143853,61.904761904761905
virtual-kubelet/virtual-kubelet,7.049890296531445,45.81330750547345,152.17817780671297,54.83870967741935
visgl/react-map-gl,25.636158501941352,79.84311092481106,124.99854047521787,26.519337016574585
vitest-dev/vitest,281.75175301068373,0.8725580058347205,14.079116956434852,59.34065934065934
vmware-tanzu/kubeapps,15.390696086054522,26.221718925801426,59.77502384960718,85.71428571428571
voila-dashboards/voila,19.825914221062856,21.655649146358254,35.114859664351854,26.25
volta-cli/volta,13.94622267109183,28.606761656159705,137.8270458173691,52.63157894736842
vscode-icons/vscode-icons,16.28461289498961,8.165136586688869,19.494569931773878,29.292929292929294
vscode-neovim/vscode-neovim,24.079704560276554,13.045295898802843,108.9043080832269,52.11267605633803
vuejs/composition-api,33.7414928922164,4.653664792092706,88.77014866255143,22.115384615384617
vuejs/devtools,14.647736885193375,20.274896024368136,62.71274237472766,47.5609756097561
vuejs/vetur,11.494519698341637,73.27588765506438,117.30085565476192,83.60655737704919
vuejs/vuepress,33.43280206496481,16.541517974845306,75.91389429012345,30.952380952380953
vuejs/vue-router,13.059570082513563,34.90056430067846,200.12449936868688,40.21739130434783
WasmEdge/WasmEdge,20.83560262897524,21.844391007691158,45.24482087742504,25
watchexec/watchexec,9.224084319855962,35.57532127456879,103.4019074074074,47.27272727272727
weaveworks/ignite,11.315388158849593,43.930787449461626,84.51745389987445,62.5
web3j/web3j,14.084126595710144,30.76197696591878,158.16879332010583,55.294117647058826
webonyx/graphql-php,12.950045775667457,128.16639060529803,375.49571078431376,20.87912087912088
WebThingsIO/gateway,4.877125360946095,84.07829530197633,106.8564842988548,80
webtorrent/webtorrent-desktop,8.123326221659228,82.08137844079938,148.11944078947366,72.22222222222223
webtorrent/webtorrent,48.019089381114185,9.526742379325805,180.12504675925925,11.583924349881796
weprovide/valet-plus,14.674418409727913,31.18757464485033,119.78470833333334,27.848101265822784
werf/werf,192.38245422965215,38.88892700432386,61.22700303819445,9.253499222395023
winstonjs/winston,5.243608647978717,105.76164962313686,222.36825314153438,24.193548387096776
wiremock/wiremock,11.305910528707521,25.946036878736923,208.33100919913417,56.79012345679013
wireservice/csvkit,2.027302687963194,144.47339168559174,245.16791974103012,63.63636363636363
wkentaro/labelme,27.69561924363476,92.08285922191469,59.69166921296296,18.784530386740332
wolfSSL/wolfssl,8.64577917511008,46.172631701588195,53.98682897927691,70.29702970297029
wtfutil/wtf,15.22923720738186,16.197018206835736,46.29558641975308,80.59701492537313
wulkano/Kap,6.9297995223237505,30.396253064240486,84.83640497489013,52.38095238095238
Xaymar/obs-StreamFX,12.71083403224858,25.68050701151984,49.91716236255787,63.23529411764706
xd009642/tarpaulin,14.652934334081372,24.285040797818365,19.303024966931215,32.05128205128205
XRPLF/rippled,7.809749513901429,367.1856431537574,239.51556935541313,44.927536231884055
yabwe/medium-editor,35.18042748323462,7.143471710458979,112.242939453125,64.1891891891892
yajra/laravel-datatables,43.45618905552649,17.341818343241176,70.80229797979798,13.367609254498715
yargs/yargs,16.77240429545681,18.111637573439214,190.0956950379867,27.3224043715847
ydataai/pandas-profiling,15.336326443270536,38.73798897479954,96.31860924432497,25.77319587628866
yggdrasil-network/yggdrasil-go,6.979639896884933,48.04133018183847,48.69710165895062,61.29032258064516
yjs/yjs,34.8116630983583,114.18598606535888,40.92046875,7.971014492753623
zadam/trilium,49.52608406216819,19.642003801924158,19.671881974121558,32.098765432098766
zalando/skipper,172.39166637629833,0.5294545915778792,107.27894809472936,12.63681592039801
Zokrates/ZoKrates,13.04954596106821,43.14263517379964,46.51735576923077,58.69565217391305
ZoneMinder/zoneminder,8.905680920494214,300.14933729000455,332.38538657407406,14.634146341463415
zotero/zotero,14.450804124210396,318.35117799186565,109.35330872437974,19.650655021834062
