caddyserver/caddy,116,119,1533,1553623254,1668443882
prometheus/prometheus,275,148,10565,1353755652,1668680318
etcd-io/etcd,229,146,18826,1370565812,1668796850
ethereum/go-ethereum,193,147,13801,1388058352,1668695583
go-gitea/gitea,164,1688,14153,1392170503,1668871335
moby/moby,338,549,45004,1358554419,1668782384
hashicorp/terraform,260,1828,30603,1400714933,1668819853
kubernetes/kubernetes,976,5098,112136,1402098048,1668777390
cli/cli,104,390,6120,1570159231,1668790651
docker/compose,199,194,3689,1586184040,1668778061
hashicorp/consul,214,207,19274,1383603327,1668866032
portainer/portainer,108,302,3559,1370736734,1668730689
influxdata/influxdb,401,526,35221,1365690807,1668712990
hashicorp/vault,193,147,16235,1424823359,1668821344
pingcap/tidb,241,3210,18979,1441512282,1668786956
kubernetes/minikube,137,1009,20273,1460759915,1668786218
cockroachdb/cockroach,302,2848,74955,1391645927,1668880529
helm/helm,171,249,6722,1446508376,1668614229
dapr/dapr,139,484,3746,1561069106,1668817349
grpc/grpc-go,133,301,4324,1421456611,1668808303
dgraph-io/dgraph,163,147,5766,1440486956,1668786391
containers/podman,175,1262,17200,1509548487,1668801699
goharbor/harbor,230,156,11465,1454327950,1668765826
vitessio/vitess,113,316,31996,1330154383,1668760282
pulumi/pulumi,365,611,8451,1475967685,1668853818
milvus-io/milvus,258,523,16086,1552908789,1668779949
kubernetes/kops,195,143,18433,1459205428,1668890789
hashicorp/packer,110,829,18064,1364017313,1668463313
containerd/containerd,156,154,11285,1446766193,1668832420
hashicorp/nomad,201,583,23982,1433154060,1668829750
cilium/cilium,471,725,20965,1450269211,1668732571
GoogleContainerTools/skaffold,124,422,8414,1515007955,1668805767
gravitational/teleport,1423,543,9772,1425324960,1668817369
nats-io/nats-server,78,111,6543,1351527145,1668705277
golangci/golangci-lint,117,103,2081,1525441275,1668457672
argoproj/argo-workflows,299,859,3951,1508276328,1668895327
kubernetes/dashboard,60,138,4403,1444950554,1668774632
influxdata/telegraf,212,848,7073,1427905724,1668789520
projectdiscovery/nuclei,60,245,3447,1585939587,1668680945
goreleaser/goreleaser,507,187,4188,1482323734,1668744153
argoproj/argo-cd,238,708,4752,1518655987,1668887552
elastic/beats,223,678,16033,1391626862,1668770082
tailscale/tailscale,85,265,4872,1580508004,1668894368
cert-manager/cert-manager,147,384,7287,1500453553,1668702050
rook/rook,160,703,9335,1468017869,1668710570
JanDeDobbeleer/oh-my-posh,900,113,2213,1552475670,1668893713
openshift/origin,72,255,35176,1406744262,1668657264
twpayne/chezmoi,151,144,3836,1541021802,1668870612
TykTechnologies/tyk,365,204,4037,1399472198,1668690737
hashicorp/terraform-provider-aws,286,1673,59160,1401409718,1668808006
vmware-tanzu/velero,103,132,3399,1501694837,1668736613
sourcegraph/sourcegraph,474,1237,26036,1493875306,1668817047
concourse/concourse,371,305,26490,1397434264,1668569057
operator-framework/operator-sdk,99,153,3107,1518026032,1668831163
crossplane/crossplane,89,112,4206,1536384153,1668814682
aquasecurity/tfsec,322,103,1305,1551718642,1666715376
kubeedge/kubeedge,53,220,4526,1538125070,1668581104
chaos-mesh/chaos-mesh,59,118,1641,1567564195,1668679435
gopasspw/gopass,75,108,1494,1486047226,1668881465
googleforgames/agones,80,145,1879,1508645586,1668796087
casdoor/casdoor,331,108,1222,1603200107,1668867079
vmware-tanzu/kubeapps,78,162,4064,1508429123,1668796452
kubevela/kubevela,138,160,3275,1594050329,1668593399
jenkins-x/jx,3459,572,12016,1515167169,1667743667
turbot/steampipe,276,134,1740,1610892448,1668774623
projectcalico/calico,2163,102,28598,1380600673,1668814479
hashicorp/terraform-provider-azurerm,218,1032,25083,1413246265,1668837019
solo-io/gloo,816,368,2468,1544056252,1668806053
projectcontour/contour,89,285,3842,1509397328,1668715347
kyverno/kyverno,154,574,4933,1549297549,1668781275
kiali/kiali,278,522,6509,1517621991,1668448517
prysmaticlabs/prysm,129,327,7480,1438121776,1668829232
open-policy-agent/gatekeeper,71,109,1115,1540587957,1668727817
scrapy/scrapy,108,107,9425,1241460980,1668588474
huggingface/transformers,112,120,11375,1540821362,1668801985
scikit-learn/scikit-learn,100,669,29263,1262697992,1668796144
python/cpython,525,131,115305,650211915,1668890829
ansible/ansible,471,5653,53228,1330024644,1668799595
yt-dlp/yt-dlp,68,268,21282,1216674751,1668888861
localstack/localstack,57,213,3799,1471333372,1668868554
pandas-dev/pandas,139,3041,30713,1249052836,1668886195
certbot/certbot,117,285,10592,1337280610,1668720920
pypa/pipenv,339,118,8069,1484873062,1668809349
explosion/spaCy,128,202,15696,1404400540,1668763453
tqdm/tqdm,152,102,1928,1382813404,1662202582
python-poetry/poetry,118,236,2666,1519163262,1668622518
numpy/numpy,211,514,30846,1008690310,1668901951
streamlit/streamlit,1109,266,5108,1515543330,1668905584
freqtrade/freqtrade,66,133,18673,1494609116,1668799456
saleor/saleor,433,253,20062,1360687599,1668769754
bokeh/bokeh,103,1192,19870,1332650781,1668903858
Lightning-AI/lightning,151,759,8188,1553993158,1668881155
celery/celery,227,163,12068,1240572600,1668613049
ipython/ipython,107,385,26166,1120672352,1668615098
zulip/zulip,93,564,49245,1346172110,1668774535
matplotlib/matplotlib,115,313,44953,1052752838,1668824042
jina-ai/jina,361,279,8022,1581613485,1668772050
huggingface/datasets,62,279,3206,1586853350,1668792326
RasaHQ/rasa,447,376,30799,1476448069,1668772500
mlflow/mlflow,108,207,3493,1528214934,1668819298
wagtail/wagtail,194,412,14179,1390393643,1668894647
saltstack/salt,237,1574,115281,1298233112,1668709258
aws/aws-cli,1853,128,10723,1353023040,1668800260
pydantic/pydantic,92,284,1461,1493846621,1668679316
frappe/erpnext,1024,334,43621,1307524035,1668865479
ansible/awx,64,167,32605,1362060620,1668807525
netbox-community/netbox,245,305,10517,1456849383,1668721227
python-pillow/Pillow,82,104,14010,1280544061,1668634007
PrefectHQ/prefect,153,172,13343,1626118590,1668800855
iterative/dvc,414,823,8158,1488615393,1668861438
pyinstaller/pyinstaller,55,105,8551,1125679389,1668220615
matrix-org/synapse,522,134,21811,1407852652,1668801402
pytest-dev/pytest,178,173,14799,1169648641,1668774038
pypa/pip,133,233,13431,1224108177,1668780010
secdev/scapy,527,126,6092,1048681573,1668856551
spyder-ide/spyder,185,413,26348,1249807817,1668907833
cupy/cupy,124,196,26102,1428848638,1668607543
conan-io/conan,267,376,5867,1448975881,1668766306
spulec/moto,183,239,7146,1360984543,1668903151
dbt-labs/dbt-core,140,359,5695,1457577481,1668694462
chainer/chainer,108,135,30611,1428848638,1665973080
dagster-io/dagster,633,104,12090,1525105804,1668871809
sqlfluff/sqlfluff,80,738,4763,1540837034,1668886629
hummingbot/hummingbot,73,107,17720,1554241347,1667191162
conda/conda,275,123,16126,1350339299,1668691046
frappe/frappe,1029,275,40187,1307523258,1668840124
Tribler/tribler,155,503,17808,1127227093,1668784631
vuejs/vue,287,104,3540,1460342848,1667997592
puppeteer/puppeteer,138,104,3061,1494368173,1668704760
coder/code-server,91,131,3450,1549386939,1668450522
vitejs/vite,285,433,4941,1587369610,1668872548
microsoft/playwright,87,150,9318,1573842764,1668885971
sveltejs/svelte,386,462,6891,1479256397,1668089707
ionic-team/ionic-framework,503,500,12037,1426541032,1668797837
ant-design/ant-design,590,920,23775,1430995836,1668878151
apache/echarts,136,287,8952,1369993554,1668683327
babel/babel,776,940,15546,1348476525,1668781932
microsoft/TypeScript,184,2959,34045,1404778096,1668837981
angular/angular,793,1809,25600,1411056721,1668769150
storybookjs/storybook,1383,104,45047,1449831241,1668862991
grafana/grafana,354,2535,39077,1359172859,1668808546
apache/superset,320,357,12551,1435875419,1668804081
microsoft/vscode,209,3350,102831,1447421978,1668905081
pixijs/pixijs,192,132,6197,1358808050,1668698257
vuejs/core,131,319,4606,1537371338,1668425031
facebook/jest,279,367,6606,1400085721,1668586672
facebook/docusaurus,147,426,5382,1499448509,1668683301
react-hook-form/react-hook-form,625,164,3345,1551839385,1668829026
hasura/graphql-engine,167,319,5695,1529847648,1668797717
vuetifyjs/vuetify,459,791,11817,1473640846,1668780277
angular/angular-cli,695,1225,9950,1427164088,1668791186
angular/components,335,2393,10361,1451933402,1668875379
appsmithorg/appsmith,165,2486,11449,1548080388,1668907757
prisma/prisma,144,632,8652,1556562936,1668792077
NativeScript/NativeScript,202,193,7105,1394641618,1668796145
marmelab/react-admin,278,452,15467,1467727232,1668697245
lensapp/lens,213,668,3128,1542004503,1668806928
jhipster/generator-jhipster,235,633,41368,1382386042,1668824028
pnpm/pnpm,910,240,7874,1453919695,1668907040
backstage/backstage,224,472,33605,1579940192,1668796592
directus/directus,299,1014,9683,1580929352,1668802689
refined-github/refined-github,301,657,3245,1455554729,1668404844
eclipse-theia/theia,86,589,6212,1487947326,1668803207
elastic/kibana,298,6423,58514,1369213929,1668840268
darkreader/darkreader,56,181,6278,1416061372,1668801298
the1812/Bilibili-Evolved,310,136,7017,1531727213,1668868008
framer/motion,645,142,3534,1542362897,1668688271
redwoodjs/redwood,230,241,7335,1560111539,1668902724
nrwl/nx,400,1006,7180,1502374533,1668823009
teambit/bit,160,118,10933,1478190695,1668831556
mattermost/focalboard,85,594,3187,1602174087,1668787892
typescript-eslint/typescript-eslint,206,592,3331,1547401936,1668790926
electron-userland/electron-builder,747,180,2691,1432194302,1668823836
VSCodeVim/Vim,232,179,6369,1447318944,1668706358
highcharts/highcharts,130,730,25732,1276258653,1668770382
tusen-ai/naive-ui,131,119,7977,1558680093,1668666633
botpress/botpress,337,153,13280,1475691526,1668709250
PostHog/posthog,80,530,9810,1579819587,1668878784
gitpod-io/gitpod,77,583,8023,1598345162,1668775502
aws/aws-cdk,378,2399,10490,1507144957,1668816457
amplication/amplication,92,351,14110,1582710611,1668598680
vector-im/element-web,420,1071,12062,1433868042,1668789065
NG-ZORRO/ng-zorro-antd,133,248,2289,1502807004,1668748777
akveo/nebular,75,131,2235,1461159132,1668684546
uber/baseweb,382,131,3251,1520622848,1668724515
ng-bootstrap/ng-bootstrap,131,166,2147,1442345862,1668682963
webdriverio/webdriverio,563,190,4713,1512243592,1668901862
software-mansion/react-native-reanimated,79,197,1371,1524648152,1668607547
eclipse/che,275,565,9335,1455193165,1667392114
getsentry/sentry-javascript,397,197,5609,1322544957,1668766504
microsoft/azuredatastudio,141,1701,8658,1509584414,1668847796
angular/flex-layout,193,162,731,1478013630,1668702990
Shopify/polaris,514,243,8387,1466194037,1668798695
elastic/eui,479,343,4871,1484022474,1668813541
thelounge/thelounge,105,113,7430,1393948583,1668579506
remaxjs/remax,284,105,2207,1546878424,1660026812
ng-alain/ng-alain,220,253,740,1502945337,1668172408
Automattic/simplenote-electron,147,148,2102,1440234469,1642420101
vega/vega-lite,229,272,9733,1416516725,1668416553
Uniswap/interface,443,133,3537,1509177327,1668888286
arco-design/arco-design,54,132,911,1635136130,1668769247
firebase/firebase-tools,288,158,3847,1387824784,1668728941
surveyjs/survey-library,387,159,9072,1439540681,1668783723
palantir/plottable,194,192,10096,1390418959,1647437165
LiskHQ/lisk-sdk,277,401,32481,1452516967,1667814675
home-assistant/frontend,483,713,9790,1436745435,1668696573
Tinkoff/taiga-ui,132,305,2460,1601050766,1668691152
starship/starship,126,248,2435,1554175383,1668816429
meilisearch/meilisearch,157,149,4478,1524405274,1668691271
swc-project/swc,301,972,6205,1513947096,1668904230
denoland/deno,209,834,8219,1526268721,1668872401
rust-lang/rust,104,3665,210478,1276723845,1668896718
wasmerio/wasmer,65,128,12551,1539286176,1668899421
tikv/tikv,181,455,6853,1452142924,1668764396
clap-rs/clap,225,207,6748,1424871393,1668898183
bytecodealliance/wasmtime,57,138,10555,1452645287,1668818823
rust-lang/rustfmt,91,223,5279,1422238597,1667709596
microsoft/onefuzz,89,123,1640,1595888612,1668721185
kata-containers/kata-containers,87,685,9610,1471561921,1668751504
habitat-sh/habitat,892,233,16752,1432332955,1668523841
influxdata/influxdb,401,526,35221,1365690807,1668712990
denoland/deno,209,834,8219,1526268721,1668872401
obsproject/obs-studio,172,125,11956,1380595033,1668165464
netdata/netdata,68,1134,14642,1371494350,1668785255
timescale/timescaledb,93,285,3687,1476839811,1668800102
swaywm/sway,80,200,6998,1438736566,1667497154
citusdata/citus,132,375,6249,1455156332,1668778541
zephyrproject-rtos/zephyr,131,4077,72282,1428709477,1668805177
betaflight/betaflight,247,125,17866,1329385198,1668806251
wazuh/wazuh,86,336,26567,1127488204,1668762523
RIOT-OS/RIOT,150,410,41963,1285161042,1668883050
stellar/stellar-core,153,118,8139,1416849268,1668817534
dankamongmen/notcurses,137,125,8358,1573958305,1664873983
fwupd/fwupd,125,176,8067,1424956020,1668855983
RedisGraph/RedisGraph,128,108,1497,1519250386,1668691475
rsyslog/rsyslog,383,231,15215,1099921956,1668762647
open-mpi/ompi,190,136,33309,1069519018,1668771864
nlohmann/json,55,144,4497,1372927743,1664704539
bitcoin/bitcoin,272,407,35851,1251603999,1668817448
opencv/opencv,118,718,32416,1273599840,1668785151
tensorflow/tensorflow,187,587,139011,1446856078,1668894105
microsoft/terminal,107,944,3347,1502494553,1668802395
grpc/grpc,228,426,52209,1416615376,1668821180
electron/electron,2046,740,26919,1363201925,1668843922
taichi-dev/taichi,111,244,9708,1479982284,1668844791
envoyproxy/envoy,93,504,12711,1470668845,1668821581
ClickHouse/ClickHouse,1541,1112,101452,1228129846,1668863774
osquery/osquery,123,103,6219,1406766919,1668529742
keepassxreboot/keepassxc,54,304,4403,1281186644,1668162090
google/filament,114,150,5381,1533317902,1668497939
xbmc/xbmc,137,198,61653,1253670590,1668869801
minetest/minetest,57,495,10411,1290812541,1668800992
transmission/transmission,114,140,15000,1137087801,1668872763
opencv/opencv,118,718,32416,1273599840,1668785151
musescore/MuseScore,59,1222,28371,1337858643,1662475736
PCSX2/pcsx2,1601,269,15643,1226013888,1663193183
NixOS/nix,101,227,12975,1047475944,1668594520
LMMS/lmms,61,138,7701,1127396992,1668874604
canonical/multipass,90,216,5932,1512151602,1668799360
PX4/PX4-Autopilot,126,313,41538,1324322649,1668669874
rapidsai/cudf,79,1033,35927,1490914716,1668812006
redpanda-data/redpanda,235,589,17989,1548696976,1668879604
zeek/zeek,120,162,14126,1285645350,1668818178
MaaAssistantArknights/MaaAssistantArknights,226,149,4873,1625900530,1668870311
sass/libsass,64,249,4194,1328050309,1662748863
wesnoth/wesnoth,224,150,81382,1063626761,1668905433
gnuradio/gnuradio,148,135,15191,1154580711,1668197853
StarRocks/starrocks,90,1175,5598,1630758799,1668900771
rapidsai/cuml,66,185,14915,1539021054,1668883540
Warzone2100/warzone2100,106,274,18372,1106023505,1667241215
defold/defold,242,317,20910,1236521063,1668749002
nextcloud/desktop,185,140,18400,1204135007,1668828828
alibaba/nacos,51,105,4406,1532104043,1668740898
dbeaver/dbeaver,173,277,23541,1349249067,1668694388
halo-dev/halo,95,130,2324,1516529306,1668778343
apache/skywalking,54,245,7356,1446867037,1668828791
bazelbuild/bazel,183,572,34115,1424879120,1668808939
OpenAPITools/openapi-generator,70,854,,NaN,NaN
